date,year,avr_temp,max_temp,min_temp,avr_rH,max_rH,min_rH,avr_dewp,max_dewp,min_dewp,avr_hPa,max_hPa,min_hPa,avr_wind_vel,avr_radiation,tot_prec
05/11/2018,2018,21.25833333,25,19.6,0.8675,0.95,0.68,18.86666667,20.9,17.4,928.4666667,930.8,926.6,0.75,772.3307692,5.8
03/12/2017,2017,22.4375,27.2,19.8,0.865416667,0.95,0.68,19.99166667,22.8,18.8,926.3125,928.4,923.2,0.904166667,1044.585714,11.6
24/12/2020,2020,21.60833333,25.6,19.8,0.8875,0.94,0.68,19.61666667,21.6,18.7,927.5875,929.6,926,0.425,548.0571429,25.4
18/11/2019,2019,21.09166667,25.3,19.6,0.881666667,0.94,0.68,18.99583333,20.7,18.1,929.4333333,931.3,927.1,0.495833333,624.4615385,41.6
19/11/2021,2021,21.99583333,26.4,19.9,0.8625,0.94,0.68,19.48333333,21.1,18.3,927.3708333,929,924.9,0.745833333,909.7785714,12.6
11/11/2017,2017,21.15833333,24.5,19.2,0.86125,0.94,0.68,18.64166667,20.3,17.8,924.3791667,926.6,921.9,1.016666667,650.2307692,4
29/04/2017,2017,20.23333333,23.8,18,0.841666667,0.93,0.68,17.38333333,18.6,16.5,933.625,935.1,932.3,0.9125,605.8416667,1.4
27/09/2022,2022,20.35833333,22.5,18.2,0.82,0.93,0.68,17.09583333,18.6,15.8,932.0416667,934.9,930.2,0.3,353.4846154,4.2
04/08/2018,2018,18.05833333,22.1,16.2,0.85625,0.92,0.68,15.53333333,17.1,14.2,919.2083333,922.1,917.1,1.020833333,563.2846154,18
15/11/2019,2019,21.15416667,26,19.3,0.892083333,0.95,0.67,19.20416667,20.7,17.3,926.5791667,928.3,923.7,0.729166667,637.7153846,32.8
25/11/2018,2018,20.125,24.6,18.2,0.89125,0.95,0.67,18.20833333,20.2,17.3,929.9708333,931.2,928.7,0.341666667,727.7769231,14.2
24/12/2019,2019,21.01666667,25.3,18.1,0.889583333,0.95,0.67,19.0875,20.9,17.1,929.7333333,932.5,927.9,0.275,568.1285714,23.2
11/02/2020,2020,21.5875,26.3,20.1,0.887916667,0.95,0.67,19.59583333,21.4,17.8,930.6291667,932.4,929.1,0.508333333,737.5615385,21.6
23/12/2013,2013,22.10416667,26.3,20.2,0.870416667,0.95,0.67,19.75833333,21.6,19,924.1,925.4,922.9,0.858333333,971.5846154,19.4
13/11/2020,2020,21.6625,24.8,19.3,0.865416667,0.95,0.67,19.22083333,20.8,17.6,928.1958333,930.4,926.2,0.570833333,753.4307692,2.2
28/10/2015,2015,21.88333333,25.2,19.6,0.857083333,0.95,0.67,19.29166667,20.6,18.2,929.6041667,931.4,927.6,0.770833333,692.9538462,14
16/12/2016,2016,18.1375,22.8,15.9,0.847916667,0.95,0.67,15.44583333,17.4,14.6,934.7375,936.5,933.6,1.804166667,681.4857143,1.4
22/03/2020,2020,21.7,25.8,19.3,0.8475,0.95,0.67,18.9125,20.9,17.7,929.3833333,931.6,927.5,0.7875,773.0583333,21
27/12/2018,2018,20.8625,25.3,19.3,0.895833333,0.94,0.67,19.0375,20.1,18.2,927.5625,928.9,926.2,0.3,486.1214286,28.4
28/04/2017,2017,21.46666667,25.2,19.5,0.850833333,0.94,0.67,18.77083333,20.2,17.7,931.9666667,934.6,929.9,0.9625,797.6,0.6
15/02/2019,2019,21.97083333,26.5,19.5,0.85125,0.93,0.67,19.32083333,21.3,18,928.7208333,931.2,925.5,0.3125,749.5285714,3.4
09/11/2017,2017,20.1375,23.5,17.5,0.799166667,0.92,0.67,16.5125,18,15,929.6041667,931.3,928.1,0.595833333,685.1076923,1
17/05/2017,2017,20.05416667,25.6,15.9,0.785416667,0.86,0.67,16.10833333,19.7,13.5,931.0708333,933.3,929.2,0.870833333,848.7,0
05/12/2014,2014,20.975,25.3,19,0.897083333,0.96,0.66,19.16666667,20.9,18,929.0666667,931,927.1,0.870833333,561.25,44.6
18/02/2015,2015,21.06666667,26.2,18.7,0.901666667,0.95,0.66,19.3125,21.1,17.8,928.9416667,930.4,927.3,0.7625,630.5615385,19.8
02/12/2017,2017,20.87083333,26.3,18.7,0.896666667,0.95,0.66,19.025,21.1,17.7,926.7041667,928.4,924.7,0.741666667,981.4857143,19
17/09/2018,2018,19.79583333,24.3,17.6,0.8825,0.95,0.66,17.72083333,19.2,16.8,929.6458333,932.2,927.7,0.266666667,638.1583333,2.4
12/02/2022,2022,20.9,25,19.1,0.8825,0.95,0.66,18.79166667,20.4,17.7,928.3125,929.8,926.5,0.995833333,883,16.8
10/12/2019,2019,21.79166667,26.6,18.8,0.880416667,0.95,0.66,19.6375,21.1,17.6,928.975,930.9,927.1,0.529166667,878.1733333,38.4
03/02/2017,2017,21.61666667,26.6,19.8,0.8775,0.95,0.66,19.42083333,21,18.1,929.525,932,927.5,0.541666667,919.45,12.6
28/03/2017,2017,20.49583333,25.3,17.6,0.865,0.95,0.66,18.04166667,20.2,16.1,929.4666667,931.3,928.1,1.266666667,1012.025,22
01/01/2022,2022,21.42916667,25.6,18.3,0.852916667,0.95,0.66,18.72083333,21,17.5,927.15,928.9,925.3,0.620833333,771.3785714,18.4
30/03/2013,2013,20.69583333,23.8,18.1,0.837083333,0.95,0.66,17.7625,19.3,16.5,933.7208333,935.2,932.7,0.775,780.4846154,5.8
03/12/2019,2019,22.37083333,26.6,20,0.837083333,0.95,0.66,19.31666667,20.4,18.3,927.2791667,929,925.5,0.520833333,808.0214286,8.4
24/03/2014,2014,20.70416667,23.9,18.5,0.831666667,0.95,0.66,17.65,18.4,16.4,931.6125,932.9,929.9,1.1375,735.4833333,2.4
07/02/2019,2019,21.5,26.8,18.8,0.873333333,0.94,0.66,19.21666667,21.2,17.7,927.875,929.5,925.6,0.445833333,964.7615385,14.6
24/02/2020,2020,21.425,26.1,18.8,0.85875,0.94,0.66,18.90416667,20.7,17.6,930.825,932.5,929.1,0.55,759.7416667,11.2
03/11/2022,2022,15.74166667,18.6,13.7,0.8125,0.94,0.66,12.40416667,13.7,11.3,932.5708333,933.8,931.1,1.991666667,665.6214286,7.8
06/04/2019,2019,22.81666667,29.5,19.8,0.851666667,0.92,0.66,20.09166667,23.5,18,930.3708333,933.1,928.6,0.383333333,1151.516667,6
21/08/2020,2020,18.57916667,22.7,14.8,0.765416667,0.86,0.66,14.3125,16.8,11.6,931.6875,933.8,929.2,1.625,328.6,0.2
27/01/2013,2013,22.7375,27.9,20.9,0.90625,0.96,0.65,21.03333333,22.7,20.2,928.7541667,930.2,927.6,0.379166667,799.0571429,24.8
07/12/2020,2020,22.0125,27.8,19.2,0.88125,0.96,0.65,19.84166667,22.7,18.5,928.4708333,930.4,926.1,0.645833333,1136.092857,13.4
26/05/2014,2014,20.74166667,26,16.9,0.868333333,0.96,0.65,18.33333333,22.4,16.1,931.1833333,933.2,929.2,0.295833333,696.025,6
16/05/2019,2019,19.725,23.9,17.3,0.858333333,0.96,0.65,17.1625,18.6,16.3,931.9458333,934,930,0.5875,716.2583333,3
06/02/2020,2020,21.35,26.4,19.2,0.895,0.95,0.65,19.45416667,20.9,18.2,930.35,931.5,929.4,0.495833333,549.5214286,26
20/11/2019,2019,20.20833333,24.6,18.5,0.88625,0.95,0.65,18.18333333,19.5,17.1,930.5583333,932.5,929.1,0.2875,619.2928571,3.2
06/12/2014,2014,19.98333333,24.5,17.6,0.875416667,0.95,0.65,17.76666667,20.1,16.3,930.9916667,932.6,929.5,0.675,581.1857143,3.4
21/03/2020,2020,22.50833333,27.6,20.1,0.86875,0.95,0.65,20.04583333,21.5,19.2,926.4,929,924.6,0.3875,898.9833333,34.2
02/03/2013,2013,22.00833333,26.1,19.5,0.85625,0.95,0.65,19.35416667,21.6,18.2,930.8291667,932.6,929.5,0.879166667,892.1,2
06/03/2020,2020,21.03333333,26,18.5,0.85125,0.95,0.65,18.32083333,20.4,16.6,929.6916667,931.6,927.6,0.270833333,814.3333333,2.6
25/11/2014,2014,21.90833333,26.3,19.5,0.850833333,0.95,0.65,19.14583333,20.5,18.1,928.5875,930.5,925.3,0.791666667,989.3285714,2
20/01/2016,2016,22.34583333,26.5,19.4,0.847916667,0.95,0.65,19.5125,21.4,18.3,925.1375,927,923.4,1.170833333,931.6785714,55.8
23/12/2019,2019,22.0625,25.8,18.3,0.843333333,0.95,0.65,19.2125,21.5,16.1,929.55,931.8,927.9,0.45,780.6357143,3.8
27/11/2021,2021,21.4125,25.7,19.2,0.841666667,0.95,0.65,18.52083333,20,17.2,924.45,926.1,922.4,1.320833333,954.6,28.6
15/02/2022,2022,21.74583333,27.1,19.4,0.88625,0.94,0.65,19.70833333,21.3,18.1,928.6958333,931.7,927,0.6125,695.5769231,27.6
10/10/2021,2021,19.8875,23.9,17.8,0.853333333,0.94,0.65,17.24583333,18.7,16.1,929.675,932,927.5,0.85,656.5833333,27.4
03/12/2022,2022,21.47083333,25.2,19.7,0.84875,0.94,0.65,18.725,20.8,17.6,929.1166667,931.1,927.5,0.8375,582.05,0
24/11/2013,2013,20.93333333,23.6,18.7,0.833333333,0.94,0.65,17.89583333,19.8,16.2,928.875,931.3,926.2,0.9125,437.0571429,17.8
13/04/2013,2013,21.58333333,27.6,19.7,0.907083333,0.96,0.64,19.94583333,22.8,18.3,928.5791667,931.1,925.4,0.541666667,856.4333333,14.6
07/11/2013,2013,19.2875,25.4,17,0.900833333,0.96,0.64,17.575,20.8,16.2,931.625,933.5,929.6,0.629166667,770.1,31.6
04/06/2016,2016,19.35,25.6,16.6,0.89,0.96,0.64,17.36666667,19.9,16,930.2,932.2,928.4,0.645833333,887.7583333,3.6
10/03/2015,2015,21.49166667,26.6,18.9,0.880833333,0.96,0.64,19.2875,21.1,18.2,928.5375,931.1,926.3,0.829166667,936.6153846,51.8
16/06/2015,2015,19.65,25.1,15.1,0.855,0.96,0.64,17.0125,19.9,14.3,932.3208333,933.9,930.6,0.533333333,597,1
24/11/2015,2015,20.51666667,26,16.3,0.853333333,0.96,0.64,17.82083333,19.9,15.7,925.4708333,929.1,923.6,1.2125,874.1866667,33.2
18/05/2015,2015,18.00416667,22.9,14.2,0.849166667,0.96,0.64,15.30416667,16.7,13.3,935.675,937.5,934.2,0.645833333,512.4083333,0
05/01/2022,2022,21.76666667,27.4,20.5,0.904166667,0.95,0.64,20.05833333,21.8,19.1,925.875,927.5,923.8,0.666666667,823.2714286,18.2
24/12/2013,2013,21.82083333,27,20.2,0.8975,0.95,0.64,20.025,22.2,18.4,925.9125,927.7,924.4,0.825,831.8142857,8.8
03/01/2022,2022,21.79583333,27.4,19.5,0.891666667,0.95,0.64,19.85,21.8,18.6,927.9666667,930.3,924.7,0.491666667,651.0533333,47
26/02/2020,2020,22.72083333,28.2,20.5,0.885833333,0.95,0.64,20.67083333,22.5,19.6,927.9625,929.5,925.4,0.35,1030.941667,12.2
24/11/2018,2018,20.375,24.4,17.4,0.877083333,0.95,0.64,18.1875,20.1,16.5,929.4291667,931.2,927.6,0.341666667,616.5357143,6.2
21/03/2018,2018,21.94166667,27,19.7,0.876666667,0.95,0.64,19.71666667,21.4,18,928.5166667,930.9,926.7,0.470833333,672.9583333,0.4
18/02/2019,2019,22.26666667,27.3,20,0.875833333,0.95,0.64,19.9875,22.4,18.4,929.7041667,931.3,927.3,0.466666667,1024.071429,15.8
26/02/2017,2017,21.14583333,26.2,19.2,0.86875,0.95,0.64,18.72916667,21.5,17.7,929.5958333,931.1,927.9,0.645833333,772.2615385,10.2
03/01/2020,2020,22.77083333,27.3,20.9,0.867083333,0.95,0.64,20.35,21.7,19.3,926.4166667,927.9,923.8,0.4125,886.3142857,4.8
31/12/2018,2018,22.30416667,28.1,19.3,0.859166667,0.95,0.64,19.70416667,21.9,18.3,927.7833333,930,925.8,0.541666667,970.5928571,137.4
08/11/2013,2013,20.59583333,25.7,18,0.855,0.95,0.64,17.9625,20,16.8,929.4916667,931.8,926.8,0.583333333,793.8857143,3.4
06/02/2019,2019,21.47916667,26.1,18.5,0.855,0.95,0.64,18.84583333,21.1,17.2,929.3458333,931.1,926.9,0.566666667,744.0076923,50.6
05/12/2022,2022,21.25833333,25.7,19,0.851666667,0.95,0.64,18.575,20,17.7,929.4708333,931,928.2,0.7125,789.6071429,0
14/12/2022,2022,21.14166667,24.2,19.5,0.840833333,0.95,0.64,18.21666667,19.4,16.5,925.4125,927,923.7,0.616666667,693.7428571,0.2
29/09/2013,2013,19.75416667,23.5,17.7,0.840416667,0.95,0.64,16.89583333,18.5,15.3,931.4416667,934,929,1.15,431.4928571,14.8
08/12/2019,2019,21.33333333,25.1,18.5,0.817916667,0.95,0.64,17.925,19.9,17.1,929.0291667,930.7,927.6,0.708333333,848.4285714,0
13/12/2022,2022,22.27916667,27.9,20.5,0.884166667,0.94,0.64,20.225,22.2,19.3,923.7041667,925.3,921.1,0.833333333,760.9785714,38
24/11/2022,2022,20.8,24.4,18,0.830416667,0.94,0.64,17.69583333,19.6,15,926.4791667,928.4,924.3,0.670833333,740,8.6
09/04/2019,2019,21.81666667,28.2,18.7,0.84625,0.93,0.64,18.99583333,22.1,17.5,929.3166667,931.7,926.5,0.325,1134.166667,4.8
24/11/2017,2017,21.44166667,25.3,18.2,0.8025,0.93,0.64,17.75,19,16.9,930.6416667,932.4,929,1.1,872.8142857,0.6
29/10/2018,2018,21.26666667,25.4,17.9,0.789583333,0.93,0.64,17.39166667,19.6,15.5,928.375,930.5,926.3,0.816666667,801.4692308,0.8
22/02/2018,2018,21.75,27.6,19.8,0.8925,0.96,0.63,19.77916667,20.8,19.1,926.9291667,928.7,925.2,0.279166667,577.2428571,137.6
01/12/2014,2014,20.58333333,25.9,16.5,0.839166667,0.96,0.63,17.59166667,20,14.6,931.0916667,932.3,930,1.145833333,895.8214286,0.8
05/01/2018,2018,21.02916667,27.3,19.4,0.898333333,0.95,0.63,19.22083333,21.3,17,930.4,931.3,929.3,0.6375,699.9333333,65.4
06/12/2020,2020,21.625,27.4,19.4,0.897083333,0.95,0.63,19.76666667,21.5,18.5,928.8458333,930.2,926.7,0.379166667,493.6357143,12.6
07/10/2022,2022,20.30416667,26.1,17.6,0.882916667,0.95,0.63,18.21666667,20.2,16.8,928.1958333,929.9,925.9,0.316666667,519.8333333,2.8
05/05/2022,2022,19.94583333,24,17.8,0.8825,0.95,0.63,17.84583333,19.4,16.1,930.6875,932.8,928.6,0.508333333,669.375,37
15/05/2020,2020,20.11666667,25.4,17.8,0.88,0.95,0.63,17.91666667,20.1,16.9,931.8208333,933.7,930.4,0.4625,759.65,4.8
17/01/2020,2020,22.90833333,28.9,20.2,0.865416667,0.95,0.63,20.40416667,22.6,19,930.8791667,932.5,928.8,0.475,761.3285714,78.2
27/02/2021,2021,20.82916667,25.7,18.3,0.864166667,0.95,0.63,18.33333333,20.1,17.2,929.4833333,931.5,927.8,0.441666667,801.1076923,24.4
21/12/2022,2022,21.44583333,26.9,18.6,0.862083333,0.95,0.63,18.90833333,21.3,17.2,924.5833333,926.4,922,0.6,1144.36,12.2
13/01/2017,2017,22.02083333,26.9,18.7,0.85125,0.95,0.63,19.27083333,21.8,17.3,928.2958333,930.5,926,0.8375,891.8357143,29.8
12/02/2020,2020,22.59166667,27.6,19.7,0.848333333,0.95,0.63,19.74166667,21.4,18.8,929.5083333,931.4,926.8,0.791666667,1129.423077,33.6
20/03/2017,2017,21.825,26.9,19,0.83625,0.95,0.63,18.77083333,20.6,18,930.9041667,932.8,929.2,0.720833333,1001.108333,0.2
30/11/2016,2016,22.49583333,26.6,19.9,0.832916667,0.95,0.63,19.35833333,20.7,17.1,928.7875,930.6,926.8,1.370833333,876.7071429,10.6
30/06/2016,2016,17.11666667,22.4,11.7,0.83,0.95,0.63,14.05,16.7,10.7,937.6166667,939.2,936.2,0.708333333,504.1916667,0
08/10/2013,2013,16.4125,19.6,14.7,0.80375,0.95,0.63,12.95,14.8,12,935.7125,937.4,934.4,1.25,410.1769231,13.4
01/02/2018,2018,21.54166667,27.4,18.8,0.869166667,0.94,0.63,19.19166667,22.3,17.6,925.8416667,927.3,923.7,0.620833333,963.2571429,18.4
16/02/2020,2020,23.65,28.1,21.3,0.859583333,0.94,0.63,21.07083333,23,19.8,929.2791667,931.4,927.7,0.541666667,981.4785714,14.6
21/02/2019,2019,21.7875,26.3,18.9,0.854166667,0.94,0.63,19.1125,20.6,17,930.825,933.7,928.5,0.6,902.9230769,23.8
15/12/2013,2013,22.71666667,26.8,20.2,0.840833333,0.94,0.63,19.7625,21.3,18.4,926.6083333,928.2,924.7,0.566666667,716.4785714,0.6
23/02/2020,2020,22.5125,26.5,19.5,0.814583333,0.94,0.63,19.07916667,20.7,17.4,930.6708333,932.6,929.1,0.7625,874.0153846,1
21/03/2019,2019,23.09166667,28.9,20.2,0.845416667,0.93,0.63,20.2375,22.4,18.8,925.9291667,927.7,924,0.4625,1139.2,75.2
23/01/2023,2023,22.65,26.3,20.5,0.835833333,0.93,0.63,19.5875,20.4,18.2,927.0625,928.4,925.6,0.7125,914.5384615,2
15/04/2019,2019,22.75833333,29.3,20.1,0.84125,0.92,0.63,19.8375,22.5,18.4,931.125,933,929.3,0.370833333,989.125,20.2
30/10/2014,2014,19.7125,23.9,17.4,0.880833333,0.96,0.62,17.64166667,21.5,15.3,928.4,930.8,926.7,0.895833333,711.6615385,137.8
29/01/2013,2013,22.675,27.4,20.4,0.8675,0.96,0.62,20.22083333,21.6,19.1,930.4916667,932.3,928.6,0.516666667,920.8428571,20
14/04/2013,2013,21.03333333,25.4,17.7,0.85625,0.96,0.62,18.37083333,20.2,17,928.4208333,930.2,927,0.091666667,985.3692308,0
17/12/2013,2013,21.5375,26,19.3,0.855,0.96,0.62,18.87083333,20.3,17.5,923.5958333,925,921.9,0.791666667,887.3,3.8
06/01/2022,2022,22.3875,27.5,20.4,0.881666667,0.95,0.62,20.2125,22.3,18.8,925.3583333,926.8,923.7,0.879166667,861.2571429,18.8
24/01/2023,2023,21.9125,27.9,19.3,0.878333333,0.95,0.62,19.725,21.6,17.5,926.5625,928.7,924,0.745833333,811.4846154,33.4
08/12/2017,2017,22.39583333,28.1,19.7,0.87375,0.95,0.62,20.0625,22.3,18.6,923.0083333,925.4,920.4,0.654166667,868.0214286,26.6
02/01/2022,2022,21.8625,28,19.3,0.868333333,0.95,0.62,19.47916667,22.4,18.4,928.175,930.1,925.2,0.5125,1176.85,29.6
23/12/2020,2020,21.77916667,26.9,19.3,0.865,0.95,0.62,19.30416667,21.3,18.1,927.9875,930,926.5,0.241666667,856.9071429,13.8
07/03/2014,2014,20.72916667,26.4,17.5,0.864166667,0.95,0.62,18.25,20.2,16.6,929.1458333,930.9,927.6,1.1125,878.3,33.2
14/01/2016,2016,23.23333333,28.6,21.1,0.864166667,0.95,0.62,20.73333333,23,19.9,926.1166667,927.7,924.1,1.141666667,1156.642857,31
21/11/2017,2017,22.025,26.6,19.8,0.860833333,0.95,0.62,19.47083333,20.9,18.3,928.0333333,930.1,925.5,0.408333333,841.7923077,5.6
02/04/2020,2020,22.79583333,27.6,19.5,0.86,0.95,0.62,20.15416667,22.6,18.7,930.3791667,932.9,928,0.370833333,896.8083333,0.4
14/12/2021,2021,22.625,27.5,20,0.855833333,0.95,0.62,19.99166667,21.8,18.8,927.9083333,929.9,925.2,0.7375,978.8785714,1
04/01/2020,2020,22.33333333,27.4,20,0.855416667,0.95,0.62,19.62916667,21.5,18.6,925.6958333,927.7,922.8,0.9625,993.4071429,12.8
18/02/2021,2021,22.50416667,28.1,19.5,0.853333333,0.95,0.62,19.80416667,22.4,17.7,925.2333333,927.1,923.2,0.625,1290.730769,14.2
23/12/2014,2014,22.5125,27,20.4,0.844166667,0.95,0.62,19.60416667,21.4,17.2,929.1083333,930.8,927.8,0.541666667,738.1214286,1
03/10/2017,2017,19.88333333,23.5,18.1,0.837083333,0.95,0.62,16.8875,18.4,14.9,930.8708333,933.7,926.6,0.879166667,642.0384615,30.2
04/02/2019,2019,22.23333333,28,18.5,0.83125,0.95,0.62,19.04166667,21.4,17.4,928.4833333,932.3,925.9,0.795833333,819.9615385,73.6
04/11/2018,2018,20.6625,26.6,17.7,0.884166667,0.94,0.62,18.60416667,21.9,16.6,926.8375,928.8,924.7,0.325,629.7230769,8.6
30/11/2019,2019,22.57083333,26.6,19.8,0.861666667,0.94,0.62,20.0375,22.3,18.3,928.1416667,930.2,925.8,0.579166667,988.8142857,12.4
11/12/2017,2017,21.475,27.8,18.9,0.855416667,0.94,0.62,18.825,21.6,16.9,922.85,925.6,920.8,0.475,574.7714286,0
03/02/2022,2022,22.37916667,27.1,19.4,0.85375,0.94,0.62,19.71666667,22.3,18.1,929.6708333,931.2,927.4,0.520833333,765.8538462,7.2
17/10/2018,2018,23.17083333,28.1,20.4,0.824166667,0.94,0.62,19.89583333,22.4,18,929.3333333,932.3,927.3,0.5625,869.6615385,0
19/04/2020,2020,19.89166667,24.3,16.4,0.805,0.94,0.62,16.2625,18,15.3,934.2125,935.9,932.6,0.795833333,826.8916667,0
14/12/2017,2017,21.575,25.7,18.5,0.797083333,0.94,0.62,17.70833333,20.8,16.7,931.55,933.4,929.3,0.820833333,748.8714286,1.4
27/04/2021,2021,20.50416667,25.1,17.6,0.818333333,0.93,0.62,17.1875,18.9,16.1,928.6916667,930.5,927.5,0.2625,534.1833333,0.4
31/10/2021,2021,22.24166667,25,19.6,0.745,0.93,0.62,17.40833333,19.3,16.4,930.025,931.9,927.6,0.8375,607.7384615,1
01/11/2017,2017,20.7,22.6,19.1,0.755416667,0.88,0.62,16.17083333,19.5,13.6,928.9625,931.7,925.7,1.458333333,481.3230769,0.2
19/04/2023,2023,21.50416667,27.8,19,0.8975,0.96,0.61,19.63333333,21.8,18.3,925.2541667,927.8,922.6,0.558333333,688.675,9.6
23/05/2013,2013,20.4375,26,17.3,0.85125,0.96,0.61,17.67916667,18.9,16.6,928.375,930.6,927,0.9125,1135.283333,7.8
09/05/2019,2019,19.99166667,25.8,15.4,0.840833333,0.96,0.61,16.975,19.4,14.8,931.4708333,933.6,929.7,0.55,987.275,0
02/06/2015,2015,19.475,24.1,15.5,0.813333333,0.96,0.61,16.01666667,17.3,14.7,933.1291667,935.3,931.4,0.895833333,699.3916667,0
04/01/2023,2023,20.77083333,27.1,18.6,0.890833333,0.95,0.61,18.825,20.6,17,928,929.9,925.9,0.704166667,868.7928571,42.6
01/11/2021,2021,20.78333333,26.9,18,0.886666667,0.95,0.61,18.75833333,21.1,16.6,927.6541667,929.9,924,0.466666667,806.7571429,83
11/03/2018,2018,22.76666667,28.6,20.5,0.87875,0.95,0.61,20.56666667,23.2,19.1,925.7083333,927.7,923.1,0.533333333,1086.323077,16.4
29/12/2022,2022,21.85833333,26.9,19.2,0.870416667,0.95,0.61,19.47083333,20.8,17.1,930.2083333,931.5,928.6,0.520833333,850.3571429,6.2
25/05/2020,2020,18.34583333,23.8,15,0.869583333,0.95,0.61,15.9625,17.2,14.1,930.3166667,933.1,928.4,0.533333333,829.8416667,9.4
19/10/2021,2021,20.94583333,26.7,18.8,0.865,0.95,0.61,18.48333333,20.8,17,929.5,931.7,927.1,0.991666667,868.8538462,53.8
28/12/2018,2018,21.57916667,26.4,19.2,0.86125,0.95,0.61,19.025,21.5,17.6,927.5458333,929.4,925.1,0.516666667,1121.914286,9
26/03/2016,2016,23.0125,27.9,20.7,0.85875,0.95,0.61,20.35833333,21.7,19.1,931.8,933.5,930.1,0.508333333,882.675,2.6
27/12/2022,2022,21.63333333,27.2,18.4,0.856666667,0.95,0.61,19.00416667,21.3,16.8,929.775,931.4,927.8,0.416666667,1169.492308,19.4
15/04/2020,2020,21.1875,26.9,17.8,0.852916667,0.95,0.61,18.42916667,20.2,16.7,929.5875,932.8,927,0.554166667,956.225,12.2
15/01/2017,2017,22.0875,27.1,19.1,0.84875,0.95,0.61,19.275,21.7,17.9,927.3875,929.4,925.5,0.858333333,1109.214286,30
24/10/2021,2021,21.61666667,27.8,17.3,0.8275,0.95,0.61,18.37083333,21,16.3,927.8125,930.1,925.8,0.9875,765.4615385,3.8
24/02/2018,2018,22.52083333,27.7,20.3,0.857916667,0.94,0.61,19.87083333,21.1,18.3,929.1208333,930.8,927.1,0.491666667,771.4230769,1.8
15/05/2017,2017,20.52916667,25.3,14.7,0.82875,0.91,0.61,17.45,22.2,13.1,928.775,931,927.4,0.779166667,698.2666667,0
07/07/2017,2017,13.3,20.9,6.2,0.79625,0.91,0.61,9.729166667,16.5,4.3,939.2708333,941.2,938.1,0.808333333,699.575,0
07/12/2013,2013,21.52083333,27.4,18.8,0.885,0.96,0.6,19.4375,21.7,18,927.8666667,929.4,925.5,0.604166667,751.1571429,75.6
03/06/2013,2013,18.59166667,25.5,15.4,0.882083333,0.96,0.6,16.425,18.9,14.8,932.1208333,933.9,930.8,0.666666667,738.625,18.6
09/03/2015,2015,22.03333333,28.4,18.3,0.865416667,0.96,0.6,19.55,22.4,17.6,928.5291667,930.6,925.9,0.775,1127.830769,7
11/09/2015,2015,19.8625,25,16.1,0.81375,0.96,0.6,16.36666667,19.2,14.6,929.1666667,931.6,926.7,0.720833333,677.6416667,0
05/02/2017,2017,21.5625,28.1,18.9,0.902083333,0.95,0.6,19.81666667,21.8,18.1,928.2666667,930.2,925.8,0.55,833.9571429,35.6
07/12/2019,2019,22.40833333,28.7,20.4,0.883333333,0.95,0.6,20.29166667,22.5,19,926.9416667,928.5,925.1,0.241666667,756.5785714,9.2
10/09/2015,2015,18.95,23.6,16.5,0.869166667,0.95,0.6,16.60833333,18.4,14.9,930.6708333,933,928.1,0.441666667,402.9166667,0.4
21/10/2020,2020,20.20416667,26.1,17.6,0.865833333,0.95,0.6,17.71666667,19.2,16.8,932.1333333,934,930,0.366666667,822.9076923,5.2
23/02/2018,2018,21.90833333,27.8,19.4,0.86375,0.95,0.6,19.37916667,21.3,18.3,928.3208333,930.4,926.7,0.270833333,891.2076923,0.2
05/02/2015,2015,21.42916667,26.5,19,0.855833333,0.95,0.6,18.73333333,20.5,17.4,926.1958333,928.1,923.1,1.175,822.7857143,37.2
17/02/2020,2020,22.31666667,28.7,18.5,0.855833333,0.95,0.6,19.6375,22.2,17.3,929.7708333,931.4,927.9,0.525,941.0384615,46.6
20/01/2020,2020,22.825,28.7,20.3,0.855416667,0.95,0.6,20.07916667,22.2,18.4,927.6708333,930.3,924.4,0.325,817.3571429,55
22/03/2015,2015,21.30833333,26.4,18.7,0.85375,0.95,0.6,18.59583333,20.6,17.3,928.2166667,929.9,926.3,0.7625,1121.907692,3.6
14/02/2021,2021,21.94166667,27.3,18.9,0.8525,0.95,0.6,19.20416667,22.1,16,927.6,929.3,924.6,0.379166667,1143.023077,14.2
06/02/2018,2018,21.725,27,19,0.852083333,0.95,0.6,18.96666667,21.4,18.1,924.9833333,926.6,922.7,0.708333333,1275.535714,15.4
21/03/2015,2015,20.66666667,25.9,17.4,0.850833333,0.95,0.6,17.8875,19.9,16.6,928.2291667,930.2,925.4,0.791666667,1053.058333,26.2
07/03/2021,2021,21.68333333,26.8,18.7,0.849166667,0.95,0.6,18.9,20.7,17.7,928.6625,930.5,926.8,0.525,986.4076923,7.6
09/01/2023,2023,21.815,27.1,18.9,0.848,0.95,0.6,18.955,21.3,17.8,930.335,931.9,928,0.34,1007.107143,12
12/03/2015,2015,21.625,27,18.6,0.846666667,0.95,0.6,18.77916667,21.2,16.7,928.8375,930.5,926.7,0.9875,1096.592308,4.4
08/09/2015,2015,20.25416667,25.2,17.6,0.835833333,0.95,0.6,17.20833333,19.2,15.1,928.3708333,932.2,924.9,1.1125,725.45,23.4
27/04/2016,2016,20.74166667,26.6,16.4,0.829583333,0.95,0.6,17.56666667,19.9,15.5,928.6666667,930.9,927,0.65,596.8,0
